-0.180881	-0.194228	-0.191888	-0.194345	-0.132248	0.049501	-0.186841	-0.192237	-0.126737	-0.186984	-0.003248	-0.137494	-0.087659	0.227754	-0.166956	1.13246	-0.188474	0.541205	0.113202	0.037119	-0.029741	-0.020599	0.015961	-0.092546	-0.134468	0.765294	0.042067	-0.143244	-0.16404	-0.179941	-0.0348	-0.19658	-0.183753	-0.170418	0.036373	-0.187162	0.079227	-0.189113	-0.159867	-0.023193	-0.155253	0.391059	0.070683	-0.068386	-0.157752	-0.174498	-0.197541	0.003961	0.280092	-0.066735	0.006698	-0.190977	-0.180615	-0.196452
-0.175794	-0.191163	-0.190618	-0.193973	-0.142694	0.072069	-0.184991	-0.191629	-0.109745	-0.181777	0.004228	-0.134987	-0.0713	0.313436	-0.159537	1.23154	-0.187761	0.65301	0.143742	0.112325	-0.037247	0.032452	0.036016	-0.109518	-0.123787	0.822117	0.110613	-0.131729	-0.156744	-0.174769	-0.013411	-0.196326	-0.182095	-0.16503	0.116935	-0.185482	0.105207	-0.186401	-0.152147	0.017205	-0.150055	0.395927	0.062606	-0.028593	-0.151595	-0.172859	-0.19742	0.048684	0.327446	0.036867	0.017485	-0.191022	-0.177927	-0.195825
-0.172725	-0.18956	-0.19211	-0.194375	-0.153499	0.083803	-0.183596	-0.192235	-0.107438	-0.176556	0.012818	-0.133501	-0.056878	0.342114	-0.157661	1.19938	-0.186269	0.696569	0.158513	0.148086	-0.030511	0.070135	-0.000271	-0.135321	-0.128041	0.806434	0.137028	-0.127795	-0.159394	-0.171462	-0.012706	-0.196307	-0.180154	-0.161488	0.119248	-0.18763	0.064374	-0.185723	-0.145849	0.030296	-0.144729	0.349294	-0.012768	-0.008069	-0.147952	-0.177761	-0.197299	0.030583	0.402802	0.044549	0.012837	-0.191751	-0.175421	-0.195444
-0.168935	-0.185774	-0.191589	-0.194261	-0.151465	0.0917	-0.182225	-0.191792	-0.104564	-0.173293	0.021369	-0.134023	-0.0342	0.360238	-0.158122	1.24838	-0.184833	0.786203	0.177046	0.187848	-0.036027	0.086452	-0.022174	-0.120569	-0.107875	0.877548	0.055372	-0.110786	-0.157848	-0.171755	-0.00562	-0.195855	-0.175304	-0.158899	0.155623	-0.186869	0.074899	-0.184565	-0.129423	0.053944	-0.140825	0.38494	-0.012451	0.021784	-0.144881	-0.17966	-0.196929	0.096567	0.313531	0.046766	0.030707	-0.189683	-0.174636	-0.191521
-0.161187	-0.182484	-0.190708	-0.193874	-0.151645	0.104222	-0.180189	-0.191513	-0.088094	-0.17207	0.044309	-0.129047	-0.013953	0.417424	-0.161023	1.4035	-0.183794	0.861632	0.190464	0.234622	-0.032008	0.131605	-0.006713	-0.10791	-0.096158	0.970124	0.077401	-0.105093	-0.153736	-0.166279	0.006645	-0.19494	-0.172525	-0.161751	0.247095	-0.18484	0.117163	-0.18499	-0.110361	0.113005	-0.130206	0.424038	0.034383	0.047878	-0.138947	-0.182422	-0.196396	0.145708	0.373028	0.079107	-0.024048	-0.188222	-0.170859	-0.191805
-0.154206	-0.182024	-0.189423	-0.192756	-0.15471	0.120778	-0.17904	-0.191626	-0.07854	-0.172052	0.073753	-0.129104	0.010109	0.455681	-0.157205	1.43486	-0.182775	0.951784	0.211881	0.265839	0.003474	0.136319	0.023677	-0.117466	-0.074977	1.01066	0.109182	-0.099252	-0.162876	-0.175518	0.069634	-0.194267	-0.171385	-0.160899	0.249388	-0.18816	0.141103	-0.185282	-0.143684	0.120583	-0.121981	0.453074	0.01688	0.085745	-0.131133	-0.185339	-0.19581	0.155033	0.423305	0.087125	-0.003904	-0.187668	-0.171302	-0.190945
-0.150287	-0.181968	-0.186531	-0.194172	-0.158547	0.108619	-0.182183	-0.190353	-0.09309	-0.169337	0.024506	-0.141894	-0.01757	0.381892	-0.160347	1.26303	-0.181831	0.802546	0.149994	0.285412	-0.01266	0.094572	-0.031401	-0.111133	-0.086262	0.878363	0.08621	-0.101713	-0.16583	-0.176992	0.058477	-0.195238	-0.173774	-0.167935	0.288762	-0.188781	0.121774	-0.18824	-0.147922	0.049411	-0.139782	0.333064	0.033373	0.049321	-0.135203	-0.18573	-0.19645	0.120125	0.395849	-0.002344	0.019727	-0.186673	-0.174585	-0.190782
-0.153674	-0.179657	-0.182092	-0.193699	-0.157833	0.104433	-0.183787	-0.19127	-0.101813	-0.165812	0.007282	-0.144384	-0.015108	0.420403	-0.159472	1.19377	-0.179143	0.803727	0.108699	0.432928	-0.022251	0.141625	-0.017646	-0.103834	-0.072407	0.836432	0.162272	-0.088662	-0.165387	-0.174878	0.073883	-0.195674	-0.17549	-0.168316	0.321144	-0.190078	0.11749	-0.187742	-0.141247	0.06115	-0.141689	0.288776	0.022377	0.155858	-0.133176	-0.182051	-0.196686	0.178643	0.36861	-0.005602	0.006333	-0.188619	-0.167102	-0.190743
-0.152117	-0.178152	-0.175589	-0.194597	-0.171426	0.131211	-0.183108	-0.192715	-0.096412	-0.157664	0.033268	-0.135378	0.005922	0.193657	-0.154739	1.38615	-0.170903	0.905225	0.155949	0.543872	-0.013507	0.18417	-0.005937	-0.118143	-0.069301	0.933249	0.113565	-0.099541	-0.156712	-0.172757	0.115988	-0.194881	-0.1729	-0.160918	0.334233	-0.191888	0.145906	-0.186076	-0.13426	0.080159	-0.138087	0.310168	0.040764	0.234606	-0.128322	-0.176745	-0.196554	0.28165	0.39493	-0.004794	0.005436	-0.186396	-0.162007	-0.192328
-0.152186	-0.175858	-0.16262	-0.194639	-0.143862	0.120394	-0.183327	-0.194189	-0.101342	-0.149835	0.020936	-0.135861	-0.004282	0.188079	-0.154484	1.33712	-0.159775	0.878649	0.12265	0.61911	-0.035455	0.165215	-0.00323	-0.130351	-0.067096	0.872802	0.197303	-0.088651	-0.148502	-0.174668	0.138091	-0.194697	-0.174445	-0.160913	0.347089	-0.191721	0.131548	-0.187724	-0.122585	0.088313	-0.136683	0.307256	0.030349	0.255909	-0.132427	-0.173734	-0.196208	0.33804	0.37591	0.007547	0.019274	-0.183637	-0.157515	-0.192061
