1.211732248	1.193322972	0.847236995	0.917719866	0.970422697	0.958599033	0.98435088	0.948745735	1.206068902	0.885667339	0.964809173	0.834139261	0.991373688	0.884727524	0.834459583	0.793170206	0.872186588	0.852297342	0.938556428	0.892868284	1.153779348	0.9314632	0.822247466	0.881644212	0.882100252	0.876688895	0.910066617	1.207552532	1.190860766	1.014678858
1.229897168	1.221302769	0.861638511	0.937450158	0.984116363	0.97161635	1.001597082	0.959955734	1.224314625	0.907492906	0.987339128	0.850329569	1.006820974	0.904657791	0.851962396	0.814095965	0.893966709	0.877667711	0.949940008	0.913661211	1.175511513	0.956527161	0.836390393	0.901665672	0.904789668	0.894587143	0.946391049	1.226776013	1.202391272	1.03954303
1.251134576	1.239024783	0.873658426	0.943069824	0.994678468	0.983907859	1.014247751	0.961616092	1.238676226	0.915972691	0.994448603	0.857931263	1.0224127	0.908102165	0.870566556	0.823299996	0.899677496	0.886586313	0.952092151	0.914379532	1.179371913	0.969610072	0.845081828	0.90652509	0.915124868	0.908073572	0.953679269	1.228240112	1.205450344	1.047921863
1.199851526	1.246851445	0.873623357	0.932112399	0.98827166	0.989065861	1.016663211	0.982849236	1.252197376	0.918981921	0.980543952	0.890136764	1.021729316	0.909673693	0.877328344	0.823842033	0.91010178	0.889806178	0.952495061	0.901860251	1.184852989	0.960241618	0.846650272	0.892238851	0.916032913	0.918955761	0.943002021	1.225706538	1.204550791	1.060527981
1.213890284	1.25573251	0.880494949	0.930829724	0.995388765	0.998753985	1.020817442	0.987850069	1.266856392	0.921588495	0.982929021	0.896436763	1.025158558	0.913580564	0.887508956	0.825491871	0.908925193	0.89488001	0.952359922	0.903212921	1.192261571	0.965799122	0.84963082	0.893180347	0.930080597	0.92038625	0.944810277	1.230834609	1.208154041	1.067364553
1.232934828	1.262002119	0.890019482	0.942338014	1.002856852	1.008462428	1.029348831	0.995521633	1.266914523	0.928042983	0.991781211	0.901748414	1.032112924	0.934091795	0.89527065	0.840812309	0.921135835	0.899926222	0.939697905	0.906201567	1.195541006	0.981869976	0.864740896	0.896895905	0.938155028	0.928975176	0.952501927	1.235891923	1.224667275	1.073191258
1.245799282	1.276802405	0.900370156	0.952737431	1.021112684	1.015904588	1.038622449	1.006745694	1.272132027	0.940226307	1.00106976	0.90764679	1.035792797	0.938196533	0.903425556	0.848565987	0.933426927	0.904380324	0.93937978	0.910723558	1.196791009	0.991386079	0.867343401	0.897447118	0.919785823	0.935382024	0.959629964	1.24620853	1.227884364	1.056965438
1.258397656	1.283715113	0.910282581	0.968972983	1.047638655	1.023067042	1.045580471	1.015615317	1.284939992	0.949060052	1.016982905	0.917361846	1.042110408	0.944243184	0.908704398	0.856617835	0.945295356	0.910387663	0.951355851	0.917976245	1.206587556	1.000943354	0.874507236	0.901426257	0.928296958	0.948709786	0.968346812	1.256739495	1.237444448	1.066592246
1.27235046	1.29597901	0.92365178	0.984975256	1.057860394	1.024358874	1.066046591	1.023870252	1.293649363	0.961142028	1.033436416	0.928834662	1.051327787	0.947308866	0.919635212	0.877076463	0.958904602	0.9196409	0.959325834	0.924873961	1.208382985	1.017353394	0.882588961	0.905305165	0.932985009	0.955481744	0.980125066	1.26914618	1.254392273	1.068063043
1.289703729	1.309753838	0.935633773	1.004214793	1.073314676	1.0331446	1.080929644	1.035894601	1.306638569	0.977587179	1.03870207	0.940615362	1.063184394	0.970699251	0.932665516	0.894278876	0.977339764	0.933822972	0.975490175	0.93700601	1.221767929	1.031847501	0.911337279	0.915810623	0.952602786	0.970662258	0.995867977	1.282344064	1.275415092	1.071550703
1.308862473	1.317633178	0.947552438	1.026846293	1.083971867	1.050774051	1.080552225	1.028241779	1.301624635	0.99354857	1.078046051	0.947969871	1.079124504	0.98558265	0.950764733	0.909302916	0.981912173	0.970675761	1.007228757	0.979769185	1.239714505	1.067528908	0.92374434	0.979063472	0.979595059	0.996790522	1.038908086	1.312610238	1.313301086	1.085349499
1.318357412	1.327379151	0.962342454	1.044452529	1.1124801	1.057881636	1.093619798	1.035909768	1.312139078	1.009057875	1.092444614	0.96340229	1.095386613	0.995342466	0.96919635	0.922726346	0.996703225	0.983688108	1.01497444	0.989830265	1.257752309	1.082751993	0.93383213	0.993528945	0.988651145	1.00866709	1.051348956	1.324033674	1.333528079	1.094244748
1.326411613	1.338120914	0.977181633	1.059975469	1.136910389	1.073740634	1.113000653	1.054324594	1.322858169	1.02498752	1.104269454	0.983061341	1.108313155	1.008790525	0.983770274	0.934472382	1.015438107	0.997914614	1.029500666	1.005302158	1.27934157	1.106178552	0.951654614	1.013499213	1.00102231	1.042821433	1.065948897	1.348335899	1.35159016	1.110841444
1.326412912	1.350351143	0.993015928	1.073197581	1.153718117	1.095851934	1.129044656	1.07393435	1.332139542	1.039057334	1.11455236	1.004435764	1.127610758	1.031959163	1.001795583	0.948342755	1.030045301	1.012926116	1.04073077	1.027929853	1.301823689	1.156265024	0.967475937	1.025364539	1.000261095	1.063955595	1.082404806	1.372573411	1.381915438	1.124702618
1.329082412	1.353226135	1.002523313	1.085159069	1.175413774	1.109347099	1.141675617	1.085361262	1.336829035	1.047853455	1.127898539	1.012363144	1.13333221	1.040536003	1.011214073	0.960492959	1.035715473	1.024334525	1.044644004	1.041269153	1.302820595	1.134043295	0.980448679	1.043436424	1.030806033	1.077841113	1.092613942	1.388485147	1.3932329	1.132915597
1.335743262	1.364984892	1.012756885	1.100891301	1.192007659	1.129293501	1.151833821	1.102173826	1.340992937	1.064501556	1.139568321	1.037282235	1.151997569	1.069060332	1.020880783	0.980064989	1.051923379	1.034811938	1.054056867	1.061301652	1.319528203	1.152494865	1.001877705	1.0643377	1.044958638	1.096680941	1.109275554	1.403150964	1.411383973	1.15644523
1.344398244	1.37754237	1.031148774	1.121883419	1.214410369	1.151667187	1.172914107	1.123625758	1.349788675	1.086492084	1.158368466	1.05999741	1.169257329	1.089456248	1.037272427	0.997448065	1.073417408	1.053372284	1.067234116	1.080688352	1.347455833	1.175403007	1.023030277	1.092750166	1.068816317	1.120086616	1.136617084	1.431091708	1.433202941	1.180896219
1.351771887	1.38451678	1.043695007	1.134067016	1.231292664	1.168263359	1.188912592	1.134174624	1.352536117	1.100095506	1.165905187	1.069687921	1.177460425	1.101433413	1.04835136	1.010773331	1.08704533	1.064767469	1.077976495	1.095782449	1.365950117	1.192045017	1.037141382	1.10749309	1.087810596	1.139722179	1.152516005	1.454733097	1.452740921	1.202897967
1.360151688	1.395025211	1.051109953	1.146657892	1.246388373	1.181728559	1.20249176	1.147733556	1.357863827	1.12125602	1.174786903	1.07534131	1.183564823	1.115059691	1.058972604	1.024533878	1.100983471	1.074701909	1.086503292	1.107436863	1.378345184	1.204760281	1.047975206	1.122810081	1.103313418	1.152453886	1.167363875	1.477847181	1.467379983	1.209267477
1.367298307	1.400422235	1.056108819	1.151337745	1.264342484	1.193534508	1.202316502	1.167078736	1.368888814	1.141279446	1.184046305	1.086665031	1.195656459	1.11536932	1.073219744	1.035663136	1.115014641	1.086043099	1.089385413	1.118303597	1.390909581	1.219020399	1.058260821	1.143973659	1.112760813	1.16598002	1.180175297	1.493825486	1.482401295	1.218155134
1.376654597	1.415012016	1.061359777	1.166470587	1.270287283	1.201254255	1.21087713	1.177282641	1.377789502	1.153523223	1.190901095	1.093936155	1.204906722	1.137050212	1.080716922	1.046463685	1.125824619	1.09930164	1.095563918	1.125181987	1.42964476	1.228775084	1.065270831	1.158433681	1.122737976	1.169741792	1.193114802	1.509519907	1.499547674	1.226319568
1.405176483	1.427629066	1.073029062	1.171584682	1.278346512	1.20128179	1.204501699	1.184571576	1.387673379	1.166986998	1.197558869	1.10476132	1.217443018	1.148334846	1.103793987	1.056821084	1.137370973	1.106647759	1.102296295	1.133472515	1.439911239	1.240775548	1.073367695	1.173331421	1.131510493	1.178799854	1.204928323	1.523244655	1.508785287	1.237683748
1.41567897	1.438086176	1.083849284	1.193364605	1.286696225	1.207457315	1.216767228	1.194782827	1.397772602	1.178033065	1.207053293	1.115327351	1.228870139	1.156341511	1.113079319	1.068091203	1.149641556	1.117787171	1.108695337	1.140148579	1.456529338	1.250155062	1.085261469	1.185602104	1.140757933	1.190596765	1.214396659	1.532665744	1.525669052	1.246547831
